localidade;nome_localidade;idade_calculada;renda_ind
5249;Padre Bernardo;14;112
5314;São Sebastião;26;400
5314;São Sebastião;32;400
5317;Riacho Fundo;76;2652
5328;Itapoã;19;500
5306;Planaltina;28;600
5301;Plano Piloto;67;1080
5325;SCIA;66;1000
5334;Arapoanga;65;5000
5334;Arapoanga;61;4000
5327;Jardim Botânico;35;24200
5327;Jardim Botânico;39;13750
5303;Taguatinga;43;1320
5334;Arapoanga;30;640
5317;Riacho Fundo;60;1412
5328;Itapoã;31;1000
5242;Alexânia;49;1412
5244;Cristalina;59;9500
5330;Vicente Pires;42;2360
5244;Cristalina;19;750
5324;Park Way;61;22000
5330;Vicente Pires;67;4800
5314;São Sebastião;63;3400
5244;Cristalina;35;375
5308;Núcleo Bandeirante;88;3900
5301;Plano Piloto;48;4000
5321;Riacho Fundo II;85;1320
5321;Riacho Fundo II;87;1320
5321;Riacho Fundo II;28;500
5247;Luziânia;24;1500
5247;Luziânia;52;1400
5247;Luziânia;80;1412
5301;Plano Piloto;61;10000
5306;Planaltina;57;1320
5330;Vicente Pires;65;31000
5335;Água Quente;38;1420
5314;São Sebastião;74;4000
5242;Alexânia;48;13000
5250;Planaltina de Goiás;62;1450
5304;Brazlândia;39;1412
5333;Arniqueira;64;2412
5244;Cristalina;65;1412
5251;Santo Antônio do Descoberto;63;7000
5241;Águas Lindas de Goiás;63;1920
5241;Águas Lindas de Goiás;62;150
5301;Plano Piloto;72;35000
5312;Samambaia;83;1320
5313;Santa Maria;82;2500
5244;Cristalina;79;1412
5323;Varjão;24;2600
5318;Lago Norte;70;30000
5321;Riacho Fundo II;45;635
5243;Cidade Ocidental;71;1250
5248;Novo Gama;55;1970
5317;Riacho Fundo;42;1320
5252;Valparaíso de Goiás;81;1320
5319;Candangolândia;28;600
5307;Paranoá;38;1050
5301;Plano Piloto;45;26500
5314;São Sebastião;42;700
5331;Fercal;54;600
5312;Samambaia;55;1412
5303;Taguatinga;68;1412
5308;Núcleo Bandeirante;70;1200
5247;Luziânia;58;900
5301;Plano Piloto;66;5000
5301;Plano Piloto;55;3000
5320;Águas Claras;60;14000
5330;Vicente Pires;64;4500
5336;Área Rural;65;1412
5336;Área Rural;73;1412
5314;São Sebastião;28;900
5318;Lago Norte;73;10000
5242;Alexânia;43;650
5306;Planaltina;86;1320
5319;Candangolândia;67;2000
5247;Luziânia;51;1412
5330;Vicente Pires;46;650
5314;São Sebastião;31;1
5314;São Sebastião;12;1
5249;Padre Bernardo;68;1320
5336;Área Rural;43;950
5336;Área Rural;42;4000
5336;Área Rural;15;200
5243;Cidade Ocidental;63;1320
5243;Cidade Ocidental;65;1320
5314;São Sebastião;51;1662
5314;São Sebastião;68;1412
5314;São Sebastião;23;1412
5316;Lago Sul;89;17000
5316;Lago Sul;87;1412
5251;Santo Antônio do Descoberto;44;4250
5251;Santo Antônio do Descoberto;38;220
5330;Vicente Pires;60;1412
5325;SCIA;29;600
5245;Cocalzinho de Goiás;24;590
5322;Sudoeste e Octogonal;64;2200
5325;SCIA;27;1075
5247;Luziânia;27;4050
5306;Planaltina;37;750
5241;Águas Lindas de Goiás;28;900
5323;Varjão;70;1300
5243;Cidade Ocidental;37;2500
5241;Águas Lindas de Goiás;11;50
5316;Lago Sul;88;21000
5316;Lago Sul;82;1412
5308;Núcleo Bandeirante;77;2640
5244;Cristalina;33;1150
5325;SCIA;34;600
5246;Formosa;48;300
5246;Formosa;27;1412
5301;Plano Piloto;28;4000
5312;Samambaia;52;10000
5330;Vicente Pires;69;800
5319;Candangolândia;71;200
5319;Candangolândia;75;1302
5309;Ceilândia;79;1320
5315;Recanto Das Emas;66;1320
5303;Taguatinga;88;2700
5303;Taguatinga;81;1350
5324;Park Way;80;21000
5316;Lago Sul;75;52870
5316;Lago Sul;76;8700
5247;Luziânia;54;1600
5304;Brazlândia;48;600
5242;Alexânia;70;1412
5324;Park Way;82;3200
5335;Água Quente;69;1420
5251;Santo Antônio do Descoberto;64;300
5313;Santa Maria;33;700
5249;Padre Bernardo;40;6800
5244;Cristalina;83;1420
5246;Formosa;31;850
5315;Recanto Das Emas;68;2800
5335;Água Quente;54;600
5304;Brazlândia;65;1412
5304;Brazlândia;70;1412
5251;Santo Antônio do Descoberto;39;559
5304;Brazlândia;37;750
5331;Fercal;45;250
5250;Planaltina de Goiás;47;300
5249;Padre Bernardo;73;1320
5323;Varjão;18;390
5328;Itapoã;28;600
5244;Cristalina;64;600
5244;Cristalina;75;36000
5327;Jardim Botânico;45;12300
5327;Jardim Botânico;28;20800
5243;Cidade Ocidental;49;600
5323;Varjão;64;1320
5323;Varjão;61;1320
5307;Paranoá;72;1320
5307;Paranoá;70;1320
5314;São Sebastião;69;1412
5301;Plano Piloto;63;18000
5302;Gama;47;150
5330;Vicente Pires;19;250
5306;Planaltina;29;600
5335;Água Quente;60;1350
5247;Luziânia;70;1412
5301;Plano Piloto;64;5000
5301;Plano Piloto;85;5000
5249;Padre Bernardo;18;260
5305;Sobradinho;59;5000
5247;Luziânia;41;1018
5245;Cocalzinho de Goiás;15;200
5245;Cocalzinho de Goiás;17;200
5250;Planaltina de Goiás;15;112
5250;Planaltina de Goiás;67;1400
5321;Riacho Fundo II;18;1330
5312;Samambaia;50;600
5241;Águas Lindas de Goiás;52;650
5241;Águas Lindas de Goiás;16;113
5250;Planaltina de Goiás;70;1320
5250;Planaltina de Goiás;77;1320
5334;Arapoanga;33;400
5307;Paranoá;71;1100
5247;Luziânia;86;1412
5314;São Sebastião;32;700
5327;Jardim Botânico;44;7000
5327;Jardim Botânico;40;17000
5331;Fercal;58;250
5331;Fercal;80;1412
5247;Luziânia;56;600
5247;Luziânia;57;1412
5245;Cocalzinho de Goiás;76;1412
5306;Planaltina;74;1320
5321;Riacho Fundo II;30;1320
5244;Cristalina;66;310
5241;Águas Lindas de Goiás;63;1320
5328;Itapoã;32;1340
5328;Itapoã;40;1340
5330;Vicente Pires;31;500
5247;Luziânia;68;1400
5301;Plano Piloto;86;4200
5301;Plano Piloto;60;5500
5301;Plano Piloto;70;18000
5321;Riacho Fundo II;84;1320
5243;Cidade Ocidental;85;4000
5325;SCIA;72;1412
5325;SCIA;70;1412
5327;Jardim Botânico;44;9300
5336;Área Rural;30;1300
5315;Recanto Das Emas;40;1412
5243;Cidade Ocidental;45;1320
5243;Cidade Ocidental;26;1320
5331;Fercal;80;12000
5241;Águas Lindas de Goiás;69;1412
5243;Cidade Ocidental;57;800
5317;Riacho Fundo;51;4000
5247;Luziânia;56;1412
5314;São Sebastião;59;1200
5244;Cristalina;70;2824
5301;Plano Piloto;62;5568
5333;Arniqueira;72;7000
5242;Alexânia;77;1412
5242;Alexânia;69;1412
5249;Padre Bernardo;60;1320
5248;Novo Gama;45;3000
5242;Alexânia;64;1412
5242;Alexânia;65;1412
5335;Água Quente;49;850
5312;Samambaia;63;1320
5314;São Sebastião;38;1000
5308;Núcleo Bandeirante;62;1320
5313;Santa Maria;29;12000
5318;Lago Norte;68;3500
5301;Plano Piloto;72;10000
5301;Plano Piloto;31;22000
5316;Lago Sul;47;8000
5314;São Sebastião;73;1412
5314;São Sebastião;60;1412
5322;Sudoeste e Octogonal;48;12400
5307;Paranoá;48;325
5301;Plano Piloto;30;13000
5325;SCIA;35;205
5310;Guará;76;1412
5313;Santa Maria;43;250
5306;Planaltina;62;1320
5331;Fercal;60;600
5323;Varjão;82;2640
5323;Varjão;76;1320
5333;Arniqueira;51;1412
5325;SCIA;54;600
5242;Alexânia;58;600
5335;Água Quente;59;1400
5302;Gama;53;8140
5302;Gama;87;1320
5330;Vicente Pires;64;950
5324;Park Way;60;13000
5324;Park Way;58;13000
5336;Área Rural;48;635
5302;Gama;31;1250
5243;Cidade Ocidental;14;200
5242;Alexânia;39;1100
5336;Área Rural;69;7412
5336;Área Rural;93;3124
5336;Área Rural;69;1400
5321;Riacho Fundo II;23;1700
5310;Guará;56;2624
5335;Água Quente;43;850
5249;Padre Bernardo;26;750
5331;Fercal;41;900
5249;Padre Bernardo;64;600
5325;SCIA;29;240
5312;Samambaia;44;6000
5242;Alexânia;79;70
5249;Padre Bernardo;24;1420
5249;Padre Bernardo;22;1420
5244;Cristalina;82;1420
5248;Novo Gama;42;1320
5311;Cruzeiro;73;1400
5324;Park Way;28;600
5241;Águas Lindas de Goiás;65;2000
5241;Águas Lindas de Goiás;20;700
5241;Águas Lindas de Goiás;14;112
5246;Formosa;60;600
5301;Plano Piloto;73;10000
5332;Sol Nascente / Pôr do Sol;66;1412
5332;Sol Nascente / Pôr do Sol;48;1412
5312;Samambaia;78;2000
5248;Novo Gama;44;238
5320;Águas Claras;60;15000
5303;Taguatinga;75;4600
5301;Plano Piloto;73;1402
5252;Valparaíso de Goiás;49;1800
5245;Cocalzinho de Goiás;60;300
5333;Arniqueira;31;853
5309;Ceilândia;18;1200
5309;Ceilândia;15;1200
5309;Ceilândia;13;1200
5247;Luziânia;66;12000
5308;Núcleo Bandeirante;83;1320
5311;Cruzeiro;84;3412
5335;Água Quente;25;600
5332;Sol Nascente / Pôr do Sol;35;1787
5251;Santo Antônio do Descoberto;16;200
5324;Park Way;63;16000
5317;Riacho Fundo;68;1320
5336;Área Rural;53;1300
5319;Candangolândia;63;6000
5326;Sobradinho II;42;1320
5314;São Sebastião;45;750
5244;Cristalina;18;450
5244;Cristalina;12;450
5328;Itapoã;20;950
5243;Cidade Ocidental;27;600
5244;Cristalina;19;1150
5333;Arniqueira;81;1600
5250;Planaltina de Goiás;75;400
5250;Planaltina de Goiás;86;800
5312;Samambaia;69;2640
5251;Santo Antônio do Descoberto;72;1402
5334;Arapoanga;63;1320
5318;Lago Norte;63;10000
5320;Águas Claras;76;6000
5301;Plano Piloto;15;2000
5328;Itapoã;24;900
5315;Recanto Das Emas;35;850
5314;São Sebastião;61;600
5326;Sobradinho II;67;1320
5326;Sobradinho II;19;1
5247;Luziânia;38;1412
5250;Planaltina de Goiás;75;3700
5250;Planaltina de Goiás;73;1400
5241;Águas Lindas de Goiás;45;750
5252;Valparaíso de Goiás;38;3000
5302;Gama;75;1320
5311;Cruzeiro;70;3000
5250;Planaltina de Goiás;29;600
5330;Vicente Pires;39;600
5243;Cidade Ocidental;70;1302
5243;Cidade Ocidental;59;1302
5244;Cristalina;67;2824
5242;Alexânia;54;600
5247;Luziânia;93;1420
5324;Park Way;57;9000
5314;São Sebastião;25;792
5314;São Sebastião;84;1412
5335;Água Quente;49;350
5328;Itapoã;39;1400
5247;Luziânia;74;5056
5247;Luziânia;78;2000
5323;Varjão;18;750
5323;Varjão;20;3520
5242;Alexânia;33;800
5315;Recanto Das Emas;55;600
5304;Brazlândia;50;7000
5305;Sobradinho;75;2700
5305;Sobradinho;83;1350
5242;Alexânia;72;1412
5245;Cocalzinho de Goiás;17;200
5332;Sol Nascente / Pôr do Sol;76;1412
5325;SCIA;42;1412
5325;SCIA;69;1412
5242;Alexânia;47;900
5249;Padre Bernardo;43;650
5304;Brazlândia;73;1400
5245;Cocalzinho de Goiás;54;1412
5245;Cocalzinho de Goiás;52;330
5301;Plano Piloto;41;11000
5246;Formosa;31;1250
5247;Luziânia;56;600
5243;Cidade Ocidental;58;375
5243;Cidade Ocidental;27;600
5243;Cidade Ocidental;15;100
5315;Recanto Das Emas;70;1320
5249;Padre Bernardo;63;2040
5321;Riacho Fundo II;58;1320
5301;Plano Piloto;50;11300
5245;Cocalzinho de Goiás;24;950
5304;Brazlândia;66;600
5304;Brazlândia;73;3000
5314;São Sebastião;19;900
5317;Riacho Fundo;73;5000
5317;Riacho Fundo;65;5000
5303;Taguatinga;60;1350
5321;Riacho Fundo II;56;2900
5304;Brazlândia;84;3424
5314;São Sebastião;33;1300
5314;São Sebastião;29;1300
5331;Fercal;24;750
5248;Novo Gama;52;1320
5244;Cristalina;18;100
5251;Santo Antônio do Descoberto;33;800
5324;Park Way;40;600
5314;São Sebastião;64;600
5317;Riacho Fundo;61;1412
5317;Riacho Fundo;58;1412
5317;Riacho Fundo;49;1412
5301;Plano Piloto;60;58000
5317;Riacho Fundo;51;4100
5249;Padre Bernardo;72;1412
5242;Alexânia;87;1412
5242;Alexânia;76;1412
5321;Riacho Fundo II;77;1320
5330;Vicente Pires;66;2824
5314;São Sebastião;82;1412
5324;Park Way;69;29000
5334;Arapoanga;67;1420
5333;Arniqueira;66;1412
5248;Novo Gama;22;950
5312;Samambaia;36;900
5252;Valparaíso de Goiás;33;1320
5243;Cidade Ocidental;60;600
5244;Cristalina;72;1430
5242;Alexânia;44;600
5241;Águas Lindas de Goiás;73;1412
5249;Padre Bernardo;64;1512
5312;Samambaia;57;600
5311;Cruzeiro;63;5000
5310;Guará;50;3000
5310;Guará;87;10000
5308;Núcleo Bandeirante;61;3300
5322;Sudoeste e Octogonal;57;14000
5336;Área Rural;27;600
5336;Área Rural;53;600
5332;Sol Nascente / Pôr do Sol;57;850
5301;Plano Piloto;80;4212
5302;Gama;58;1362
5336;Área Rural;64;6000
5336;Área Rural;60;6000
5331;Fercal;62;1320
5330;Vicente Pires;65;1412
5330;Vicente Pires;73;2000
5324;Park Way;64;30000
5324;Park Way;63;5700
5249;Padre Bernardo;55;600
5315;Recanto Das Emas;29;1700
5332;Sol Nascente / Pôr do Sol;66;1500
5314;São Sebastião;84;1412
5334;Arapoanga;60;1370
5249;Padre Bernardo;79;1320
5305;Sobradinho;76;1420
5248;Novo Gama;63;270
5309;Ceilândia;56;250
5309;Ceilândia;26;1320
5317;Riacho Fundo;48;600
5250;Planaltina de Goiás;59;1600
5317;Riacho Fundo;56;250
5315;Recanto Das Emas;58;850
5315;Recanto Das Emas;23;750
5251;Santo Antônio do Descoberto;34;400
5330;Vicente Pires;44;7000
5247;Luziânia;32;600
5247;Luziânia;50;490
5247;Luziânia;20;600
5312;Samambaia;44;600
5312;Samambaia;69;1412
5309;Ceilândia;69;2420
5309;Ceilândia;21;1900
5325;SCIA;29;800
5324;Park Way;41;15500
5334;Arapoanga;62;1320
5243;Cidade Ocidental;85;2000
5333;Arniqueira;74;1412
5250;Planaltina de Goiás;38;800
5315;Recanto Das Emas;27;750
5252;Valparaíso de Goiás;57;1416
5316;Lago Sul;80;24000
5327;Jardim Botânico;65;10000
5322;Sudoeste e Octogonal;77;25000
5319;Candangolândia;65;3900
5312;Samambaia;64;5000
5305;Sobradinho;77;1420
5325;SCIA;50;1150
5330;Vicente Pires;61;5600
5310;Guará;42;1700
5309;Ceilândia;55;850
5312;Samambaia;36;650
5304;Brazlândia;64;600
5313;Santa Maria;37;850
5325;SCIA;71;1412
5251;Santo Antônio do Descoberto;67;23000
5327;Jardim Botânico;50;10000
5327;Jardim Botânico;21;1200
5309;Ceilândia;80;1312
5324;Park Way;67;23000
5324;Park Way;54;2500
5303;Taguatinga;69;1350
5334;Arapoanga;71;1412
5249;Padre Bernardo;68;1712
5303;Taguatinga;55;10000
5301;Plano Piloto;64;15000
5301;Plano Piloto;10;3000
5332;Sol Nascente / Pôr do Sol;57;150
5245;Cocalzinho de Goiás;10;200
5313;Santa Maria;65;600
5317;Riacho Fundo;68;1600
5250;Planaltina de Goiás;16;812
5306;Planaltina;75;1320
5333;Arniqueira;53;25000
5308;Núcleo Bandeirante;15;1000
5335;Água Quente;59;1420
5310;Guará;24;15000
5325;SCIA;52;650
5325;SCIA;24;750
5325;SCIA;27;100
5335;Água Quente;36;2000
5313;Santa Maria;59;1300
5334;Arapoanga;65;1670
5330;Vicente Pires;32;600
5310;Guará;62;6000
5314;São Sebastião;85;1412
5314;São Sebastião;55;1412
5314;São Sebastião;17;6700
5242;Alexânia;46;1412
5303;Taguatinga;78;1412
5325;SCIA;29;600
5243;Cidade Ocidental;60;600
5327;Jardim Botânico;23;550
5246;Formosa;66;1420
5246;Formosa;98;1420
5317;Riacho Fundo;48;1412
5306;Planaltina;78;1320
5306;Planaltina;42;900
5334;Arapoanga;29;1320
5329;SIA;32;1412
5312;Samambaia;60;2120
5306;Planaltina;20;1500
5247;Luziânia;23;1412
5334;Arapoanga;88;1420
5334;Arapoanga;74;1420
5317;Riacho Fundo;74;3600
5333;Arniqueira;57;10000
5312;Samambaia;35;900
5312;Samambaia;60;1500
5242;Alexânia;21;1512
5243;Cidade Ocidental;53;600
5323;Varjão;73;1320
5249;Padre Bernardo;75;1200
5241;Águas Lindas de Goiás;45;1912
5244;Cristalina;61;1412
5244;Cristalina;69;1412
5311;Cruzeiro;75;1412
5323;Varjão;45;600
5321;Riacho Fundo II;30;900
5323;Varjão;50;2400
5242;Alexânia;55;2142
5249;Padre Bernardo;65;2760
5314;São Sebastião;68;1412
5314;São Sebastião;19;1412
5316;Lago Sul;62;24000
5316;Lago Sul;60;8000
5330;Vicente Pires;67;7000
5315;Recanto Das Emas;62;6320
5315;Recanto Das Emas;66;4320
5247;Luziânia;23;2600
5302;Gama;80;2640
5302;Gama;80;1320
5245;Cocalzinho de Goiás;59;600
5326;Sobradinho II;63;850
5336;Área Rural;41;400
5251;Santo Antônio do Descoberto;65;1500
5328;Itapoã;77;1320
5334;Arapoanga;37;750
5246;Formosa;92;1412
5301;Plano Piloto;71;30000
5319;Candangolândia;65;1800
5318;Lago Norte;86;2000
5334;Arapoanga;68;6000
5310;Guará;88;40
5310;Guará;57;40
5334;Arapoanga;74;1320
5247;Luziânia;53;890
5247;Luziânia;42;800
5336;Área Rural;74;1412
5336;Área Rural;65;1412
5311;Cruzeiro;51;1912
5336;Área Rural;35;1412
5336;Área Rural;37;1412
5326;Sobradinho II;65;2400
5242;Alexânia;46;1412
5241;Águas Lindas de Goiás;49;320
5242;Alexânia;18;250
5242;Alexânia;13;250
5323;Varjão;77;1320
5305;Sobradinho;60;3000
5302;Gama;74;1320
5329;SIA;30;1000
5317;Riacho Fundo;75;2500
5317;Riacho Fundo;76;1400
5251;Santo Antônio do Descoberto;75;1412
5251;Santo Antônio do Descoberto;53;1412
5251;Santo Antônio do Descoberto;17;3312
5304;Brazlândia;55;9000
5306;Planaltina;74;1320
5242;Alexânia;62;3000
5242;Alexânia;72;1412
5304;Brazlândia;32;2000
5250;Planaltina de Goiás;72;1412
5314;São Sebastião;65;14300
5245;Cocalzinho de Goiás;68;1412
5314;São Sebastião;31;1050
5312;Samambaia;22;250
5314;São Sebastião;27;1200
5244;Cristalina;68;1412
5312;Samambaia;31;750
5307;Paranoá;66;1302
5250;Planaltina de Goiás;52;600
5243;Cidade Ocidental;62;2227
5243;Cidade Ocidental;15;1320
5331;Fercal;11;200
5314;São Sebastião;50;800
5319;Candangolândia;63;600
5249;Padre Bernardo;35;1250
5249;Padre Bernardo;17;900
5325;SCIA;55;1320
5246;Formosa;31;1412
5246;Formosa;76;1412
5334;Arapoanga;50;5920
5301;Plano Piloto;65;21000
5301;Plano Piloto;68;10000
5242;Alexânia;75;1600
5242;Alexânia;74;1412
5301;Plano Piloto;72;10000
5325;SCIA;42;600
5310;Guará;70;1400
5309;Ceilândia;75;400
5301;Plano Piloto;65;5000
5249;Padre Bernardo;40;650
5249;Padre Bernardo;16;400
5312;Samambaia;50;1320
5316;Lago Sul;84;7000
5304;Brazlândia;72;1412
5307;Paranoá;48;1150
5247;Luziânia;79;1320
5241;Águas Lindas de Goiás;43;3100
5247;Luziânia;34;590
5309;Ceilândia;63;1320
5325;SCIA;22;600
5249;Padre Bernardo;22;3000
5324;Park Way;62;20000
5307;Paranoá;47;2870
5307;Paranoá;29;2882
5307;Paranoá;26;2882
5304;Brazlândia;40;5000
5304;Brazlândia;75;4000
5314;São Sebastião;21;500
5241;Águas Lindas de Goiás;16;111
5335;Água Quente;42;850
5249;Padre Bernardo;77;1412
5247;Luziânia;57;1800
5247;Luziânia;87;1320
5247;Luziânia;70;2640
5325;SCIA;40;1200
5244;Cristalina;74;800
5244;Cristalina;66;1090
5336;Área Rural;64;600
5333;Arniqueira;77;2000
5252;Valparaíso de Goiás;57;1416
5241;Águas Lindas de Goiás;44;1550
5311;Cruzeiro;60;10000
5312;Samambaia;60;440
5330;Vicente Pires;62;2800
5301;Plano Piloto;46;21000
5246;Formosa;16;200
5330;Vicente Pires;59;1412
5247;Luziânia;62;2000
5247;Luziânia;46;500
5331;Fercal;34;1092
5249;Padre Bernardo;69;5500
5312;Samambaia;60;2500
5313;Santa Maria;72;2602
5323;Varjão;37;5000
5319;Candangolândia;34;1150
5309;Ceilândia;42;1412
5336;Área Rural;70;1412
5248;Novo Gama;17;950
5302;Gama;79;1400
5242;Alexânia;48;1812
5308;Núcleo Bandeirante;83;1400
5312;Samambaia;54;1400
5244;Cristalina;50;600
5334;Arapoanga;72;1420
5334;Arapoanga;67;1420
5250;Planaltina de Goiás;19;110
5250;Planaltina de Goiás;16;110
5301;Plano Piloto;61;11800
5328;Itapoã;20;750
5315;Recanto Das Emas;62;1812
5308;Núcleo Bandeirante;71;5000
5310;Guará;57;12500
5325;SCIA;37;2545
5252;Valparaíso de Goiás;62;1320
5302;Gama;32;896
5244;Cristalina;87;2824
5305;Sobradinho;16;1400
5249;Padre Bernardo;17;200
5249;Padre Bernardo;16;200
5249;Padre Bernardo;68;1662
5330;Vicente Pires;59;14000
5249;Padre Bernardo;84;1400
5243;Cidade Ocidental;27;750
5243;Cidade Ocidental;26;4100
5250;Planaltina de Goiás;71;2000
5330;Vicente Pires;92;1412
5314;São Sebastião;41;600
5251;Santo Antônio do Descoberto;64;1412
5325;SCIA;64;600
5335;Água Quente;62;1350
5250;Planaltina de Goiás;68;1400
5242;Alexânia;14;120
5311;Cruzeiro;72;6500
5330;Vicente Pires;55;10000
5317;Riacho Fundo;50;700
5249;Padre Bernardo;68;1412
5249;Padre Bernardo;68;1412
5324;Park Way;60;8000
5304;Brazlândia;24;700
5315;Recanto Das Emas;65;1320
5315;Recanto Das Emas;65;1320
5320;Águas Claras;66;7000
5301;Plano Piloto;65;1200
5301;Plano Piloto;67;1302
5241;Águas Lindas de Goiás;15;112
5316;Lago Sul;81;21000
5316;Lago Sul;78;20000
5307;Paranoá;73;1300
5247;Luziânia;51;1412
5247;Luziânia;53;2000
5247;Luziânia;74;1412
5335;Água Quente;70;4000
5242;Alexânia;63;6000
5323;Varjão;27;1320
5243;Cidade Ocidental;64;1800
5243;Cidade Ocidental;65;1320
5242;Alexânia;66;2824
5243;Cidade Ocidental;23;13002
5334;Arapoanga;29;600
5248;Novo Gama;42;700
5324;Park Way;64;23000
5324;Park Way;65;11000
5332;Sol Nascente / Pôr do Sol;50;650
5249;Padre Bernardo;66;2640
5247;Luziânia;45;800
5308;Núcleo Bandeirante;61;1412
5304;Brazlândia;57;7000
5325;SCIA;64;4100
5317;Riacho Fundo;65;14300
5317;Riacho Fundo;51;1320
5317;Riacho Fundo;83;1320
5313;Santa Maria;46;600
5335;Água Quente;42;600
5333;Arniqueira;57;1412
5324;Park Way;72;1400
5324;Park Way;69;1400
5246;Formosa;64;1412
5246;Formosa;74;3200
5330;Vicente Pires;77;4856
5317;Riacho Fundo;68;1212
5334;Arapoanga;65;1320
5243;Cidade Ocidental;80;1320
5242;Alexânia;29;800
5336;Área Rural;84;1420
5251;Santo Antônio do Descoberto;81;1412
5251;Santo Antônio do Descoberto;80;1412
5247;Luziânia;36;3100
5306;Planaltina;84;3180
5242;Alexânia;82;2824
5251;Santo Antônio do Descoberto;78;8000
5326;Sobradinho II;66;3500
5331;Fercal;65;600
5301;Plano Piloto;28;13000
5332;Sol Nascente / Pôr do Sol;42;150
5312;Samambaia;25;1800
5244;Cristalina;26;2000
5309;Ceilândia;31;250
5247;Luziânia;74;1412
5330;Vicente Pires;50;1900
5305;Sobradinho;72;1420
5247;Luziânia;75;1412
5247;Luziânia;77;1412
5247;Luziânia;61;4000
5241;Águas Lindas de Goiás;68;3000
5251;Santo Antônio do Descoberto;20;610
5243;Cidade Ocidental;16;100
5315;Recanto Das Emas;78;1812
5247;Luziânia;34;400
5241;Águas Lindas de Goiás;28;1420
5336;Área Rural;40;600
5242;Alexânia;85;60000
5336;Área Rural;61;1412
5325;SCIA;65;1620
5334;Arapoanga;58;1600
5306;Planaltina;62;1300
5326;Sobradinho II;48;2000
5330;Vicente Pires;72;8000
5330;Vicente Pires;70;9000
5251;Santo Antônio do Descoberto;28;750
5244;Cristalina;16;112
5333;Arniqueira;50;10500
5313;Santa Maria;18;1720
5313;Santa Maria;65;1320
5330;Vicente Pires;40;2112
5245;Cocalzinho de Goiás;73;1320
5245;Cocalzinho de Goiás;62;600
5323;Varjão;43;3500
5331;Fercal;42;600
5317;Riacho Fundo;23;600
5305;Sobradinho;52;12700
5336;Área Rural;55;1700
5249;Padre Bernardo;51;1000
5241;Águas Lindas de Goiás;69;1412
5241;Águas Lindas de Goiás;81;1412
5248;Novo Gama;54;1320
5314;São Sebastião;30;850
5317;Riacho Fundo;57;1150
5241;Águas Lindas de Goiás;49;1412
5324;Park Way;73;12000
5247;Luziânia;58;600
5247;Luziânia;61;600
5247;Luziânia;94;1320
5243;Cidade Ocidental;66;2640
5333;Arniqueira;67;21000
5245;Cocalzinho de Goiás;16;112
5250;Planaltina de Goiás;23;590
5247;Luziânia;64;1320
5314;São Sebastião;49;1412
5244;Cristalina;79;1420
5314;São Sebastião;71;1412
5314;São Sebastião;67;1412
5328;Itapoã;39;700
5243;Cidade Ocidental;39;1320
5243;Cidade Ocidental;53;6300
5331;Fercal;45;1412
5315;Recanto Das Emas;47;14000
5311;Cruzeiro;38;18000
5311;Cruzeiro;17;700
5251;Santo Antônio do Descoberto;39;440
5251;Santo Antônio do Descoberto;65;650
5249;Padre Bernardo;34;750
5241;Águas Lindas de Goiás;30;1913
5251;Santo Antônio do Descoberto;48;300
